Month,Day,Year,Alameda Hall,Charney Hall,Heafy Hall,Campisi,Dunne,Graham,San Filipo,Date
6,8,2021,5.378395677,38.46388245,24.9903822,8.108127833,11.56250358,16.64060712,,6/8/2021
6,8,2021,5.17947495,38.87988377,25.50763321,8.117863417,11.68080854,16.76406217,,6/8/2021
6,8,2021,5.526821017,39.4071312,25.77982712,8.123965025,11.72946477,17.52385211,,6/8/2021
6,8,2021,5.57527113,42.70673084,26.13786793,8.088426352,12.09356547,18.93741393,,6/8/2021
6,8,2021,5.772843361,42.76626873,27.05205488,8.093774557,12.48464179,18.52161551,,6/8/2021
6,8,2021,6.065411568,43.96695614,28.32894182,8.199829102,12.36670852,16.90380216,,6/8/2021
6,8,2021,6.088474155,45.68389607,28.89454937,8.093703747,12.03358626,16.81934953,,6/8/2021
6,8,2021,5.97497654,43.94778538,28.13643837,8.197129965,11.837183,18.49825931,,6/8/2021
6,9,2021,5.742527127,41.85334778,26.16834831,8.065716386,11.95944524,16.21353054,,6/9/2021
6,9,2021,5.261701107,38.26648331,25.47955036,8.086588144,12.58915448,19.33792568,,6/9/2021
6,9,2021,1.797233135,34.06068039,23.19065571,8.104687453,12.33579755,11.60889244,,6/9/2021
6,9,2021,1.779595763,31.97498989,21.51061535,8.701684237,11.12789535,17.99834108,,6/9/2021
6,9,2021,1.784970462,29.60502816,13.2952199,8.747219563,10.95074415,15.45561743,,6/9/2021
6,9,2021,1.720756948,26.37912178,11.21030379,8.997115135,10.0329349,11.34121943,,6/9/2021
6,9,2021,1.617920012,20.90667248,10.0855422,8.900736571,10.22551727,18.07437158,,6/9/2021
6,9,2021,1.621820867,20.78790045,10.10052514,8.833310604,11.37785649,10.21538234,,6/9/2021
6,9,2021,1.624085963,20.96769428,10.11981011,8.874875307,11.37892866,12.06270194,,6/9/2021
6,9,2021,1.602363557,20.86833763,10.3339622,8.788067818,11.39416433,9.793072939,,6/9/2021
6,9,2021,1.67754063,21.06879616,10.62548757,8.798121214,11.16451788,12.34110046,,6/9/2021
6,9,2021,1.741190761,25.6916585,14.50892353,8.816713095,10.48363114,11.54826307,,6/9/2021
6,9,2021,2.542719811,28.25316906,18.45985603,8.771088124,11.20045352,11.54139233,,6/9/2021
6,9,2021,2.448604465,27.1090641,17.55258489,8.282245159,11.3369515,13.48239231,,6/9/2021
6,9,2021,2.384370446,32.10292101,18.130754,8.310288429,10.94869661,9.80023098,,6/9/2021
6,9,2021,3.390171945,35.26014185,17.01550484,8.333624602,11.53622484,16.41187859,,6/9/2021
6,9,2021,4.927553177,39.84487629,25.84297323,8.318068266,11.72054434,15.90530133,,6/9/2021
6,9,2021,5.247297645,42.06870651,24.62706518,8.304430008,11.75824547,15.74735284,,6/9/2021
6,9,2021,5.533765078,42.32771111,26.76881457,8.260975361,11.76344466,15.87312317,,6/9/2021
6,9,2021,5.709294796,43.05823422,28.25062895,8.286222697,13.1051991,16.77697992,,6/9/2021
6,9,2021,6.003957987,43.46347618,27.03255844,8.238612414,13.46696186,17.86359978,,6/9/2021
6,9,2021,6.276545048,42.4348917,27.36574841,8.354285479,12.19365692,16.20340801,,6/9/2021
6,9,2021,6.200278401,42.15826893,27.25112009,8.289155483,11.85502291,16.67411089,,6/9/2021
6,9,2021,5.748592139,41.96830845,25.92951441,8.351384878,12.16374183,19.23278213,,6/9/2021
6,10,2021,5.333028078,40.24064922,25.34115362,8.307902813,12.65639162,18.4622488,,6/10/2021
6,10,2021,4.945792198,37.26008225,24.67554617,8.33118558,12.94621802,13.43653607,,6/10/2021
6,10,2021,1.813013465,34.62255669,22.46498585,8.424773216,11.95063162,19.30184865,,6/10/2021
6,10,2021,1.771285206,28.77275992,17.71359992,9.042065621,11.18694353,11.35653448,,6/10/2021
6,10,2021,1.7958664,27.59132242,16.33912039,8.909598351,10.36910343,16.2920847,,6/10/2021
6,10,2021,1.735695541,24.81996775,10.94670224,8.913296461,10.42315745,14.61577749,,6/10/2021
6,10,2021,1.641610086,20.53419733,9.597885847,9.169499636,11.08709121,11.92467761,,6/10/2021
6,10,2021,1.630634248,18.92721081,9.61246872,8.900960922,11.12240744,14.13432384,,6/10/2021
6,10,2021,1.628524423,18.8300848,9.623146773,8.854290247,10.9715929,9.912841559,,6/10/2021
6,10,2021,1.612190277,18.55677271,9.881876709,8.802191019,10.92005777,12.11858535,,6/10/2021
6,10,2021,1.682411403,18.91267872,10.192698,8.95089078,10.97309423,12.24635243,,6/10/2021
6,10,2021,1.741428673,22.29495859,14.72360325,8.979196787,10.85073471,10.3107183,,6/10/2021
6,10,2021,2.678328156,28.48628426,18.42181444,8.813545227,10.26783132,14.43689299,,6/10/2021
6,10,2021,2.503834843,28.06406069,16.62706256,8.630782843,10.72075868,9.649170876,,6/10/2021
6,10,2021,2.685285628,27.80206585,18.10026646,8.563276053,10.76617789,13.04037356,,6/10/2021
6,10,2021,3.930875719,32.33478832,14.65420652,8.359072447,11.54788351,12.36280703,,6/10/2021
6,10,2021,6.449015856,35.72348786,23.69113827,8.434804678,11.9255383,13.41836452,,6/10/2021
6,10,2021,6.928797603,39.07642365,24.34970474,8.528940201,12.1568985,17.02664113,,6/10/2021
6,10,2021,6.997442723,42.49685097,27.67627573,8.427920103,12.19714475,15.9887867,,6/10/2021
6,10,2021,7.087183237,43.29638767,28.50823116,8.335262537,12.65201378,17.48358393,,6/10/2021
6,10,2021,7.637245178,43.31599426,30.56963492,8.348531008,14.10963655,16.07806945,,6/10/2021
6,10,2021,7.885496259,45.20171547,33.16380835,8.340654611,13.07780099,15.9671104,,6/10/2021
6,10,2021,7.79408586,45.86862469,30.74201584,8.297132254,12.57916689,19.10716128,,6/10/2021
6,10,2021,7.279533863,43.15169716,28.87442065,8.329144955,12.283566,16.48546028,,6/10/2021
6,11,2021,5.956968308,44.35211659,27.67930126,8.350874424,13.19992972,22.27735853,,6/11/2021
6,11,2021,5.234304905,37.93337727,27.21843481,8.359408617,13.22170663,10.52984905,,6/11/2021
6,11,2021,1.763882399,34.98182392,23.59617901,8.340279818,11.80203176,17.63627863,,6/11/2021
6,11,2021,1.765780032,30.36922121,19.85559631,8.852685213,11.35808277,16.79495526,,6/11/2021
6,11,2021,1.785557926,27.29306221,15.44055343,8.734119415,10.98117161,11.10790396,,6/11/2021
6,11,2021,1.727644772,25.27890158,11.5485282,8.747070789,10.85782957,14.24612951,,6/11/2021
6,11,2021,1.632604271,19.9408207,10.11634922,8.818021298,10.52527738,12.87981415,,6/11/2021
6,11,2021,1.622647644,18.69042921,10.02147651,8.870189667,10.79215264,12.29104448,,6/11/2021
6,11,2021,1.623960704,20.13682509,9.991498232,8.890238524,10.80360246,9.777523518,,6/11/2021
6,11,2021,1.617608905,20.34563065,10.24711585,8.835254908,11.22002673,12.98383641,,6/11/2021
6,11,2021,1.741955102,20.22479296,10.53947282,8.854971409,11.10249305,10.49554205,,6/11/2021
6,11,2021,1.908246547,23.20342255,14.92865539,8.849145413,11.067235,11.72652125,,6/11/2021
6,11,2021,2.773193121,27.58341885,18.81826258,8.937545776,10.29096079,14.29699516,,6/11/2021
6,11,2021,2.605408371,27.53185892,16.91890025,8.847711086,11.09270835,9.758660793,,6/11/2021
6,11,2021,2.910312414,26.80865765,17.76206231,8.461676121,11.67937684,12.6804676,,6/11/2021
6,11,2021,3.483801306,33.39305782,15.49955058,8.329548836,11.65558243,12.99057198,,6/11/2021
6,11,2021,5.328869581,36.55165482,22.71771431,8.610041857,11.71723056,17.9471314,,6/11/2021
6,11,2021,6.379967809,39.49093151,25.19372845,8.351329565,12.13962388,16.51770949,,6/11/2021
6,11,2021,6.725086928,42.97088337,26.38322401,8.213390827,12.49256587,15.98907209,,6/11/2021
6,11,2021,6.973692656,46.09382916,28.79088831,8.215413094,13.82016063,16.59802985,,6/11/2021
6,11,2021,7.518896938,47.31110287,32.02088881,8.252386808,13.19948888,17.6974802,,6/11/2021
6,11,2021,7.592284202,46.56761647,29.07292748,8.211805582,12.72591496,17.09377003,,6/11/2021
6,11,2021,7.366427303,43.24346256,28.73475552,8.218086958,12.44504905,17.81714225,,6/11/2021
6,11,2021,6.477749467,41.3936739,26.95992088,8.378957987,12.85296512,17.07762957,,6/11/2021
6,12,2021,5.465056658,39.21869087,23.7921195,8.314421177,13.24898601,18.06826449,,6/12/2021
6,12,2021,4.716795325,35.43889427,23.08398676,8.196979999,12.05025578,11.60321784,,6/12/2021
6,12,2021,1.777515382,31.69574976,21.39330292,8.379828215,11.35065579,20.50486732,,6/12/2021
6,12,2021,1.813180745,28.87967301,14.68625641,8.766861439,11.26350164,11.1104908,,6/12/2021
6,12,2021,1.804309905,26.46446466,17.32424522,8.702282429,11.26938081,17.45183897,,6/12/2021
6,12,2021,1.738949597,25.85884285,9.594312191,8.735573054,10.92229295,10.78840828,,6/12/2021
6,12,2021,1.656514525,20.98338366,9.517606497,8.695750714,10.19619155,10.6165781,,6/12/2021
6,12,2021,1.637806982,20.83239413,9.56373477,8.812013149,11.22844076,14.01606035,,6/12/2021
6,12,2021,1.634450078,20.8785801,9.531761408,8.804676056,11.62307525,10.57291627,,6/12/2021
6,12,2021,1.632870317,20.88902187,9.767334222,8.812767029,11.64452243,11.93999958,,6/12/2021
6,12,2021,1.70298931,20.78074789,10.12034345,8.734583616,11.61966395,11.00806403,,6/12/2021
6,12,2021,1.760653317,24.31476355,13.65546632,8.785830736,11.51048231,12.77989173,,6/12/2021
6,12,2021,1.756089568,26.44224644,16.55099154,8.78177166,10.58789253,9.827478409,,6/12/2021
6,12,2021,1.72256574,25.40482664,15.91518545,8.768857479,11.44997954,13.43204618,,6/12/2021
6,12,2021,1.895116985,24.77808285,16.37613416,8.274870634,11.47123671,9.687302351,,6/12/2021
6,12,2021,2.305126846,26.8627801,13.15202308,8.231006861,11.72149873,14.07893968,,6/12/2021
6,12,2021,2.304095268,32.08420897,20.88776731,8.242295504,11.95999384,13.88497591,,6/12/2021
6,12,2021,2.311572969,34.49888897,16.47362399,8.15947628,11.92244339,17.697613,,6/12/2021
6,12,2021,2.211754859,39.57705593,27.39271689,8.129048824,12.0510099,16.43649745,,6/12/2021
6,12,2021,1.718787134,41.19139958,25.82144547,8.135533333,12.48645211,15.48372245,,6/12/2021
6,12,2021,1.648323626,42.09359264,26.33287001,8.06178844,12.61660958,16.1870904,,6/12/2021
6,12,2021,1.65825364,41.82033062,28.07294989,8.196991205,13.30791426,18.01124263,,6/12/2021
6,12,2021,1.744462967,41.96241856,27.15390539,8.143111706,13.00646472,17.47805285,,6/12/2021
6,12,2021,1.642844111,38.91525936,24.03376866,8.152095795,12.32704258,16.54114437,,6/12/2021
6,13,2021,1.648941934,37.43220139,24.88405228,8.147723436,12.32127953,19.14094782,,6/13/2021
6,13,2021,1.66790244,33.57483101,23.74453736,8.181415081,12.11064434,12.12963534,,6/13/2021
6,13,2021,1.684488654,31.2274108,21.69915533,8.201184511,12.24256563,15.9150765,,6/13/2021
6,13,2021,1.742903322,28.58717633,13.39777637,8.757323027,11.86110044,18.21799707,,6/13/2021
6,13,2021,1.773741752,26.32250834,9.679312944,8.742991209,11.75731707,11.25267959,,6/13/2021
6,13,2021,1.699405819,25.02047729,9.546276331,8.687596798,11.66424561,11.14325905,,6/13/2021
6,13,2021,1.605695218,20.93007326,9.233186245,8.698462486,11.63324833,17.40724993,,6/13/2021
6,13,2021,1.588293284,20.84629917,8.287812948,8.754855395,11.66603971,10.19182992,,6/13/2021
6,13,2021,1.589229256,20.36702919,8.290324211,8.739251376,11.52972293,9.737282038,,6/13/2021
6,13,2021,1.589955807,20.36498594,8.543411017,8.723829031,10.53551054,13.09503746,,6/13/2021
6,13,2021,1.643148154,20.23887682,8.844167233,8.718709946,11.47015786,11.06702089,,6/13/2021
6,13,2021,1.71061188,21.32092285,8.897654295,8.728260279,11.47264767,10.37270141,,6/13/2021
6,13,2021,1.717219919,24.52130604,8.816934109,8.746303558,11.44334316,11.68661952,,6/13/2021
6,13,2021,1.652224451,25.29944229,7.327747464,8.616617203,10.51690293,12.16943693,,6/13/2021
6,13,2021,1.644891352,24.20423269,7.00643611,8.199176073,11.4272809,9.744755745,,6/13/2021
6,13,2021,1.644884795,29.05029917,6.977105975,8.170237303,11.98686886,15.40877008,,6/13/2021
6,13,2021,1.64288047,31.20768595,7.010338664,8.178068161,11.82748175,10.76362252,,6/13/2021
6,13,2021,1.657554061,34.11369896,6.784399629,8.159388065,11.91046906,18.62654233,,6/13/2021
6,13,2021,1.647508443,37.20981026,6.483260751,8.162942887,12.38454151,17.24641848,,6/13/2021
6,13,2021,1.631628335,39.7163496,6.665915609,8.106244564,13.38783312,15.04234266,,6/13/2021
6,13,2021,1.649514497,39.77637959,6.513017655,8.099891901,12.93230939,16.84389806,,6/13/2021
6,13,2021,1.649448723,39.50105286,6.546304226,8.090764999,12.36015797,17.29908967,,6/13/2021
6,13,2021,1.635072589,39.85016441,6.868730545,8.119712353,12.17694307,17.1393044,,6/13/2021
6,13,2021,1.639903784,38.23895741,6.629565597,8.061514854,12.59410501,16.99087811,,6/13/2021
6,14,2021,1.643467993,35.17845154,7.066498876,8.193472862,13.38034082,15.40088773,,6/14/2021
6,14,2021,1.645837993,33.73655701,8.272392988,8.094609261,12.43710971,15.79187298,,6/14/2021
6,14,2021,1.691951335,31.0289917,8.286407471,8.246705532,11.585953,17.7179184,,6/14/2021
6,14,2021,1.744978011,27.7111454,8.334869862,8.934614897,11.58706069,11.24433613,,6/14/2021
6,14,2021,1.761633337,26.08405113,8.324224234,8.766659022,11.71004462,14.68373633,,6/14/2021
6,14,2021,1.691581428,20.96709716,8.383583307,8.79079628,11.35969901,14.9269774,,6/14/2021
6,14,2021,1.607965618,7.29143846,8.751926422,8.737842083,10.82351232,10.94978094,,6/14/2021
6,14,2021,1.584677368,7.180718899,10.00409723,8.704169512,11.62734151,13.25374937,,6/14/2021
6,14,2021,1.585056603,7.364772797,10.03384352,8.676829577,11.68889999,9.815026999,,6/14/2021
6,14,2021,1.587103635,7.203300715,10.22741437,8.678276539,11.59342861,13.2378118,,6/14/2021
6,14,2021,1.637936056,7.178873062,10.54744482,8.694465399,11.51067043,9.857007265,,6/14/2021
6,14,2021,1.648100347,11.10216832,13.57010365,8.696980715,10.56628943,13.61191678,,6/14/2021
6,14,2021,2.907969177,25.45377111,18.12856913,8.684970617,11.48767829,9.915589808,,6/14/2021
6,14,2021,3.259875298,23.26895333,19.17912317,8.688545227,11.43235159,11.09809255,,6/14/2021
6,14,2021,2.709962905,24.66278267,15.85804534,8.424861193,10.7804699,13.04098129,,6/14/2021
6,14,2021,3.122935951,23.52504873,14.36809516,8.2070961,11.39239455,9.620099545,,6/14/2021
6,14,2021,3.932959616,29.11142445,19.21142411,8.204901219,11.52411461,15.59179163,,6/14/2021
6,14,2021,5.914530039,31.76637316,17.39681602,8.230195761,11.79560495,16.34606457,,6/14/2021
6,14,2021,6.517785907,34.91913891,27.00513935,8.351616383,11.82859516,17.44194484,,6/14/2021
6,14,2021,6.60809052,37.10627937,29.00133753,8.378029824,13.19439984,14.00532842,,6/14/2021
6,14,2021,7.264223933,37.41656494,27.982481,8.071327925,13.35309363,17.25262451,,6/14/2021
6,14,2021,7.425061345,37.6849556,28.6591754,8.203696966,12.44944453,16.4870236,,6/14/2021
6,14,2021,7.544270754,37.64620686,29.97423124,8.274022102,12.15804815,16.98154664,,6/14/2021
6,14,2021,7.017509222,35.36628342,30.37681723,8.380594254,12.28732538,15.28666663,,6/14/2021
6,15,2021,5.771991253,32.29795075,27.43417549,8.242343187,12.57807612,19.79156256,,6/15/2021
6,15,2021,4.878372908,30.7889576,27.32404566,8.26337719,12.35820198,11.32549715,,6/15/2021
6,15,2021,2.031331509,27.20977164,25.29162931,8.259858132,11.87550235,17.27701592,,6/15/2021
6,15,2021,2.064172864,26.34915352,19.147012,8.656798363,11.19890428,11.07769871,,6/15/2021
6,15,2021,2.072299063,25.31971359,13.63422919,8.768669844,11.59980059,15.0840857,,6/15/2021
6,15,2021,2.02121076,20.35862196,9.738438845,8.711137295,11.54003358,12.37234998,,6/15/2021
6,15,2021,1.797392219,7.35703516,9.559257031,8.738616705,11.59273982,13.76006556,,6/15/2021
6,15,2021,1.63116762,7.165439606,9.542536259,8.698707581,11.65189052,10.59433126,,6/15/2021
6,15,2021,1.639962673,7.319705367,9.542000771,8.693860531,11.45319128,11.40111661,,6/15/2021
6,15,2021,1.639327258,7.239833117,9.77003169,8.668218613,10.73905444,11.31492543,,6/15/2021
6,15,2021,1.687696606,7.25285089,10.11552429,8.648485184,11.63183689,12.75535941,,6/15/2021
6,15,2021,1.748994589,10.97878528,13.25175166,8.700514078,11.50604415,10.02470255,,6/15/2021
6,15,2021,2.720414728,25.77074433,17.13174224,8.753256321,11.46990943,12.63011742,,6/15/2021
6,15,2021,2.557368696,23.25802946,16.89368987,8.766906261,10.75633884,9.502230406,,6/15/2021
6,15,2021,2.590195358,26.795681,16.28273463,8.315455198,11.64204931,12.83153939,,6/15/2021
6,15,2021,3.197905243,27.77781773,13.09498858,8.215888023,12.15710497,10.61923409,,6/15/2021
6,15,2021,4.328555167,31.29307175,20.60182142,8.205091477,11.49683666,15.13127375,,6/15/2021
6,15,2021,5.533913136,33.32623005,16.80852318,8.160220146,12.7830193,15.03197765,,6/15/2021
6,15,2021,6.051650047,35.23122978,23.04187679,8.13395381,12.96498156,16.95154786,,6/15/2021
6,15,2021,5.98667717,36.22875214,24.4616456,8.127883196,12.30195618,17.80340028,,6/15/2021
6,15,2021,6.342441678,36.92970467,24.29687453,8.206031084,13.5727098,12.79049421,,6/15/2021
6,15,2021,6.610602498,38.36908532,24.84100676,8.193646193,13.06305122,16.13929987,,6/15/2021
6,15,2021,6.554516435,39.20395947,26.25540733,8.233511925,12.21614146,16.12787008,,6/15/2021
6,15,2021,5.791493297,36.40846157,27.08031988,8.29864335,11.99617434,17.66571736,,6/15/2021
6,16,2021,4.996708035,33.59828568,26.51678181,8.218603849,12.22763705,14.33142877,,6/16/2021
6,16,2021,4.207889199,32.92953682,27.30280876,8.151462078,12.43326426,12.52946043,,6/16/2021
6,16,2021,1.926248073,29.74139309,21.4304204,8.431711674,11.83452869,14.87541247,,6/16/2021
6,16,2021,1.821489632,26.81566477,21.8968339,8.738719702,11.62339688,15.72880411,,6/16/2021
6,16,2021,1.81385377,26.33693552,12.94831467,8.810098171,11.46389532,11.2171464,,6/16/2021
6,16,2021,1.742448449,19.81828058,11.17299151,8.733013153,11.59289217,11.13189507,,6/16/2021
6,16,2021,1.647223234,7.29273057,9.569570542,8.709351778,11.65148234,15.36738634,,6/16/2021
6,16,2021,1.636453331,7.161219478,9.543743849,8.683850289,11.59953428,10.14889288,,6/16/2021
6,16,2021,1.593650848,7.301720977,9.526714563,8.760051012,11.5830512,9.909383774,,6/16/2021
6,16,2021,1.631550998,7.212628842,9.786736251,8.728021384,10.67787623,14.50790382,,6/16/2021
6,16,2021,1.682543487,7.214888573,10.1017077,8.747296572,11.47745705,10.19752312,,6/16/2021
6,16,2021,1.727828235,11.07165849,12.70985723,8.702033758,11.54868388,9.908834696,,6/16/2021
6,16,2021,2.419031978,25.02680207,16.67629385,8.722770453,11.4977684,14.35205412,,6/16/2021
6,16,2021,2.474904895,23.25505734,14.5329032,8.587949991,10.59320665,9.804314852,,6/16/2021
6,16,2021,2.615441144,25.31955814,17.1945467,8.159047604,11.76651311,9.879713535,,6/16/2021
6,16,2021,2.960294485,28.14499092,12.94877982,8.210954905,11.85422468,15.29061604,,6/16/2021
6,16,2021,4.262149274,31.80553436,19.22499442,8.135647059,12.20062256,13.64329243,,6/16/2021
6,16,2021,5.154929757,32.76901054,19.17446661,8.237100601,11.90800571,16.18347835,,6/16/2021
6,16,2021,5.820974946,34.93017578,22.67881251,8.269541979,12.10321212,16.37281442,,6/16/2021
6,16,2021,5.72934556,34.21352768,23.74595595,8.227810145,12.24763036,15.22924018,,6/16/2021
6,16,2021,6.137667418,34.97811318,24.27082825,8.072300911,13.07580447,15.70733547,,6/16/2021
6,16,2021,6.151530743,35.49569511,25.29938459,8.088353634,13.08005548,15.11781573,,6/16/2021
6,16,2021,6.186018825,35.19519424,25.99910212,8.086435318,11.68966317,17.35868311,,6/16/2021
6,16,2021,5.684072256,34.97206211,25.79196978,8.058399677,12.08232164,16.5291667,,6/16/2021
6,17,2021,4.893906593,33.2575388,25.77793408,8.071382761,12.13499522,10.1073761,,6/17/2021
6,17,2021,4.065436602,31.56068278,27.69404221,8.077425718,11.53056479,17.01098943,,6/17/2021
6,17,2021,1.74781692,27.54393339,20.42567062,8.166624069,11.85813904,13.50359607,,6/17/2021
6,17,2021,1.788209975,25.68538523,17.96264172,8.679352045,11.29804468,13.76013684,,6/17/2021
6,17,2021,1.80208844,25.19488955,15.07118583,8.70245719,10.09272385,11.2383833,,6/17/2021
6,17,2021,1.733195871,20.51132476,10.77440214,8.689798117,10.78819704,10.45402455,,6/17/2021
6,17,2021,1.635240912,7.343357444,9.595415116,8.722028255,10.77443624,10.23766661,,6/17/2021
6,17,2021,1.581971735,7.213091612,9.533821345,8.72546506,9.95370102,9.223800421,,6/17/2021
6,17,2021,1.611809015,7.241688729,9.513494492,8.660024882,10.81752348,8.995714664,,6/17/2021
6,17,2021,1.625880629,7.219914079,9.773307086,8.663640976,9.920990943,8.913392067,,6/17/2021
6,17,2021,1.646740675,12.22464013,10.11151099,8.841161489,10.70654631,9.023474455,,6/17/2021
6,17,2021,1.718043506,19.15017057,12.48488569,8.809677601,10.73422551,9.245791674,,6/17/2021
6,17,2021,2.227485687,23.22176075,14.66881585,8.705004692,9.872489452,8.889899016,,6/17/2021
6,17,2021,2.403684616,24.62571764,16.83079934,8.437928677,10.72929835,8.794057369,,6/17/2021
6,17,2021,2.555766463,26.31722403,16.20299578,8.166065931,10.68588591,8.792521715,,6/17/2021
6,17,2021,3.378306926,31.2170763,14.88975787,8.12507844,11.55902005,17.11944127,,6/17/2021
6,17,2021,5.085756183,35.32096386,21.83625293,8.19586277,12.24376917,15.66934896,,6/17/2021
6,17,2021,6.05901587,38.90445328,23.4420166,8.163563251,12.20806623,13.21397996,,6/17/2021
6,17,2021,6.546383023,42.37022877,25.77736902,8.168238878,12.77454281,16.26047087,,6/17/2021
6,17,2021,7.11028111,46.0456295,29.97138501,8.092271328,12.24784613,17.68841934,,6/17/2021
6,17,2021,7.786081434,49.30242062,30.20456314,8.045612812,12.82958794,17.72951698,,6/17/2021
6,17,2021,7.865360022,49.98890305,30.22728825,8.000495911,13.79767108,17.58719563,,6/17/2021
6,17,2021,7.598212481,51.23549652,31.99376822,8.001605987,13.79769182,17.3949821,,6/17/2021
6,17,2021,7.546571851,51.59423924,32.64949608,7.971740723,12.97883964,19.0096376,,6/17/2021
6,18,2021,7.35231936,47.86149979,30.17369795,8.030737162,12.86836195,17.10260892,,6/18/2021
6,18,2021,6.440747857,42.99991799,29.23027659,8.231020451,12.70613814,17.27592254,,6/18/2021
6,18,2021,2.078119993,39.36016274,28.62183094,8.253107548,12.65656519,16.98068476,,6/18/2021
6,18,2021,2.015389026,34.9497633,26.94106579,8.66633749,13.07020617,18.02553606,,6/18/2021
6,18,2021,2.070833742,33.1118784,13.83817554,8.58116436,12.13582444,16.28275657,,6/18/2021
6,18,2021,1.996502996,25.9045409,12.71475863,8.662609577,11.89782834,13.64540648,,6/18/2021
6,18,2021,1.797997803,7.334997535,10.0093317,8.643719196,11.94621968,18.55147696,,6/18/2021
6,18,2021,1.633438379,7.210395098,9.96259284,8.678487063,11.89481711,10.6161933,,6/18/2021
6,18,2021,1.622508228,7.189272642,9.945222378,8.7229321,12.33750748,16.42582369,,6/18/2021
6,18,2021,1.70854792,7.379457712,10.20379806,8.634300232,12.38217783,10.16309905,,6/18/2021
6,18,2021,1.68887803,7.300378561,10.49090743,8.6510396,11.55955887,15.76355219,,6/18/2021
6,18,2021,1.749122828,12.93227935,17.06304264,8.665579796,11.5603118,12.10594964,,6/18/2021
6,18,2021,2.855210305,28.78859043,24.83864355,8.953042269,11.56390524,15.10641193,,6/18/2021
6,18,2021,4.029713869,28.50299502,26.62949276,8.43521142,11.5855639,15.26953674,,6/18/2021
6,18,2021,6.019197583,31.14834261,24.75306797,8.133956432,11.85506034,12.59054756,,6/18/2021
6,18,2021,5.815265894,36.42794609,27.18558073,8.241072417,11.99075294,17.2576685,,6/18/2021
6,18,2021,5.72674036,40.3463049,29.41721868,8.144703388,13.29170752,14.06804371,,6/18/2021
6,18,2021,6.950075627,47.80264187,33.92513418,8.172914267,14.36066389,19.59772969,,6/18/2021
6,18,2021,7.123819709,51.21916581,34.41689968,8.052185297,13.60030151,19.63079882,,6/18/2021
6,18,2021,7.397860527,48.53016853,33.82432556,8.007749915,13.18379688,19.84569264,,6/18/2021
6,18,2021,7.602946758,47.66304302,34.35873127,8.057994485,14.05828381,20.09942675,,6/18/2021
6,18,2021,7.541570544,48.07780743,34.79360867,8.048457503,14.84951639,19.43195534,,6/18/2021
6,18,2021,7.6802454,48.06065655,34.61253071,8.014382243,14.11736512,19.51481676,,6/18/2021
6,18,2021,7.532558799,46.19529152,34.37870026,8.099712134,13.1950562,19.61993122,,6/18/2021
6,19,2021,7.126234412,44.4074955,32.47387219,8.352625132,13.11632753,17.01449084,,6/19/2021
6,19,2021,6.207216501,42.21147061,31.60250092,8.150610924,14.0169785,18.9826355,,6/19/2021
6,19,2021,1.772796482,38.71369362,29.51326275,8.325594664,13.47622824,15.56003428,,6/19/2021
6,19,2021,1.739694536,33.2779088,25.42693472,8.654723883,12.13000036,20.62394476,,6/19/2021
6,19,2021,1.790958911,31.39229822,18.13277006,8.631153584,12.04683018,13.73443675,,6/19/2021
6,19,2021,1.748904437,24.18905115,11.35875988,8.802595616,11.69702458,18.49130678,,6/19/2021
6,19,2021,1.660370886,9.321156025,9.99148488,8.900187254,11.46983624,15.19749403,,6/19/2021
6,19,2021,1.625073284,11.33050716,10.01628661,8.691696882,11.50950527,13.19340158,,6/19/2021
6,19,2021,1.628786862,7.288086414,10.03240037,8.653686285,11.39912653,9.819007635,,6/19/2021
6,19,2021,1.633360863,7.411684156,10.31083226,8.65545392,11.1474185,16.74447179,,6/19/2021
6,19,2021,1.683750302,7.347332597,10.59403515,8.602507353,11.77358985,9.796045542,,6/19/2021
6,19,2021,1.718351394,12.20746124,16.97624016,8.700620413,11.69849849,10.72438669,,6/19/2021
6,19,2021,1.727488339,25.60559511,21.91374922,8.716878414,11.7026012,12.38498425,,6/19/2021
6,19,2021,1.705790133,25.47561598,20.1563797,8.418584108,11.75158143,15.89203548,,6/19/2021
6,19,2021,1.674437076,28.74336434,20.99070454,8.203768492,11.84296465,9.719884872,,6/19/2021
6,19,2021,1.658398092,33.85474729,23.76363277,8.213058472,11.99717403,17.44653893,,6/19/2021
6,19,2021,1.6343427,40.09240628,26.41348076,8.263545036,12.66169453,17.93063998,,6/19/2021
6,19,2021,1.63015616,41.5197134,28.70540762,8.538188458,13.56971932,15.61533165,,6/19/2021
6,19,2021,1.632111967,44.41182328,31.34063149,8.123380661,12.98349333,17.41112161,,6/19/2021
6,19,2021,1.637382537,47.72713852,31.45731449,8.021953106,13.22204042,19.31912327,,6/19/2021
6,19,2021,1.594273836,49.54499149,33.39966011,7.997139692,14.15326404,19.0291729,,6/19/2021
6,19,2021,1.574765354,49.90856266,31.62084436,7.922564745,14.83018708,18.54917217,,6/19/2021
6,19,2021,1.583202273,45.21821785,32.05055523,7.991793275,13.70128941,19.14485383,,6/19/2021
6,19,2021,1.577928007,47.67342854,31.95059872,8.011151791,13.25032163,17.95744276,,6/19/2021
6,20,2021,1.573926836,43.4450779,31.22528124,8.001889706,13.54818463,18.7524128,,6/20/2021
