,total_hourly_usage
3712,101.138974434
3713,104.638087283
3714,101.72644233400001
3715,104.89138460899999
3716,110.60920227899999
3717,111.19704698999999
3718,108.837718137
3719,104.90247643200001
3720,103.22478270799999
3721,86.777513716
3722,81.27606627200001
3723,73.918843333
3724,66.925175017
3725,51.387069941
3726,49.742977801
3727,49.448841684
3728,51.003060340000005
3729,48.841190037
3730,60.800310730999996
3731,75.04464012199999
3732,74.633947455
3733,76.595803585
3734,82.22456527000001
3735,92.48830968099999
3736,97.809689377
3737,100.30019941699999
3738,102.95281989
3739,108.818446527
3740,109.00078112
3741,111.933445069
3742,109.23675358300001
3743,106.44507161300001
3744,103.627328307
3745,96.563317096
3746,84.738903837
3747,72.824972807
3748,68.73243887699999
3749,50.350254266
3750,50.263571832
3751,50.770640675
3752,55.77108749
3753,52.649807756
3754,60.041993682000005
3755,75.35491044099999
3756,75.52518868399999
3757,72.989833093
3758,75.500812959
3759,86.95247873000001
3760,92.154911008
3761,99.053921575
3762,97.47626066599999
3763,97.88010781
3764,100.294971022
3765,105.63681363999999
3766,104.345766192
3767,102.187429576
3768,93.132013846
3769,87.932430686
3770,78.054425278
3771,68.734917973
3772,68.197928362
3773,50.922118485
3774,50.561085025
3775,51.102492330000004
3776,55.299446436
3777,62.302540885
3778,59.86789173
3779,67.736496296
3780,71.282090723
3781,70.810276806
3782,81.263713006
3783,86.723423123
3784,107.481068742
3785,109.416172028
3786,114.92423761500001
3787,116.14144075200001
3788,111.61111914600002
3789,103.51264786199998
3790,93.627412912
3791,93.8014884
3792,89.24658907700001
3793,78.350829362
3794,73.377240605
3795,64.753233656
3796,63.072107138999996
3797,49.832134602000004
3798,51.960185358
3799,50.197344348
3800,53.74645200900001
3801,49.97535395700001
3802,62.201940482
3803,77.717892806
3804,79.214608199
3805,82.305571014
3806,101.259955884
3807,105.14389886
3808,106.129726057
3809,108.09106124200002
3810,113.539275652
3811,114.69119882800001
3812,115.83164931
3813,117.61355913199999
3814,116.59177256500001
3815,110.00291538299999
3816,109.021403081
3817,91.097946678
3818,93.09312167
3819,79.83879966500001
3820,69.681451983
3821,69.810760113
3822,62.936795890999996
3823,65.02809626
3824,62.779968474
3825,65.67556391400001
3826,72.790380096
3827,80.768678875
3828,80.211842424
3829,81.677261475
3830,91.947546667
3831,106.55931663300001
3832,107.75309765300001
3833,110.527833949
3834,115.18655968300001
3835,116.069166661
3836,112.828535567
3837,112.427956704
3838,113.394323837
3839,110.341374151
3840,101.59536028800001
3841,98.577809491
3842,79.843188677
3843,81.29709569100001
3844,71.45459693199999
3845,63.95496171900001
3846,64.32800598
3847,59.820480702000005
3848,61.891673835000006
3849,62.958125563
3850,68.90064031
3851,83.10469639300001
3852,76.19567049199999
3853,80.957445441
3854,83.18963354600001
3855,99.64234948400001
3856,108.06740582399999
3857,113.78442097599999
3858,117.362662314
3859,120.059111366
3860,123.63658608
3861,124.38818681400001
3862,116.40382290800001
3863,121.816548832
3864,102.497081282
3865,98.120475537
3866,88.99632079499999
3867,75.342368551
3868,72.406104421
3869,63.912887019
3870,62.287940151
3871,61.223648528
3872,65.249473453
3873,62.95922739099999
3874,71.68322615000001
3875,82.700376277
3876,76.75524777
3877,80.30255293500001
3878,85.352112952
3879,102.87264252800001
3880,108.073290704
3881,112.77422309500002
3882,120.4920137
3883,126.000244506
3884,121.26431872399999
3885,117.824923641
3886,113.140896924
3887,108.10753870500001
3888,95.090129974
3889,95.10191938700001
3890,76.51996404399999
3891,83.016521994
3892,67.638378922
3893,61.666025045999994
3894,66.090450141
3895,63.045459162
3896,64.68651544800001
3897,63.966392246
3898,72.807087963
3899,73.946470147
3900,76.69346102899999
3901,72.48274368999999
3902,76.35137529699999
3903,89.36333680199999
3904,91.06361859900001
3905,105.798083853
3906,104.83734007700001
3907,106.940274696
3908,111.067682245
3909,109.48841619299999
3910,101.61215487599999
3911,103.57514639000001
3912,91.40896557099998
3913,90.969881425
3914,82.56427655899999
3915,69.52855090499999
3916,67.761260898
3917,69.50791546900001
3918,61.335130426999996
3919,60.252839001
3920,62.852729795
3921,61.982080903
3922,62.502798383999995
3923,66.931726306
3924,65.582371268
3925,62.22677287
3926,73.238166183
3927,70.630077515
3928,81.25205210499999
3929,83.134482331
3930,84.550313888
3931,85.815011093
3932,85.446818448
3933,85.789927367
3934,84.15492476499999
3935,80.863119821
3936,79.978379942
3937,78.557927438
3938,69.55700499
3939,71.33034867299999
3940,66.119734585
3941,48.16246584300001
3942,52.354753889
3943,49.16442948599999
3944,52.52733566900001
3945,49.426397032
3946,59.195559242
3947,76.57854813200001
3948,76.926941165
3949,75.477103298
3950,70.235670036
3951,87.57661563500001
3952,91.4495845
3953,106.06422055000002
3954,108.293465504
3955,111.340315938
3956,110.90935744099998
3957,112.578325746
3958,108.715196136
3959,106.11609936
3960,94.93845248800001
3961,91.945108861
3962,78.493739737
3963,76.478797977
3964,64.74179242
3965,52.805106495
3966,49.284072846
3967,50.049837232
3968,49.37139054800001
3969,52.09175327
3970,56.210792307
3971,78.476184469
3972,71.734563533
3973,78.457654886
3974,75.06293863600001
3975,91.05665022400001
3976,91.643883462
3977,102.375239847
3978,104.91031456600001
3979,102.13825597200001
3980,107.21669186100002
3981,108.5914067
3982,107.24080979700001
3983,99.889445194
3984,97.554421547
3985,88.239714397
3986,86.624908994
3987,72.590243851
3988,64.191520932
3989,54.237744804
3990,48.773694107
3991,48.674572374
3992,52.54471752500001
3993,49.421416502
3994,55.668896289
3995,78.69472087100002
3996,69.248336928
3997,74.93482023300001
3998,79.40986085
3999,89.272240103
4000,93.42699156799999
4001,100.175531755
4002,99.39350987499999
4003,102.242049699
4004,103.232835287
4005,104.515096783
4006,103.11799216300001
4007,94.24313355399998
4008,99.93914153
4009,83.24578010900001
4010,79.17377049000001
4011,72.10172816
4012,62.950942478
4013,48.30814457699999
4014,46.231851193000004
4015,46.840255262
4016,46.11712578000001
4017,52.554074049
4018,62.14279455100001
4019,67.585455447
4020,71.82148599199999
4021,72.72045982899999
4022,86.28868085599998
4023,98.35195387300001
4024,101.991095191
4025,111.897233371
4026,121.15583241799999
4027,125.897782926
4028,127.466913943
4029,130.021757128
4030,131.750525134
4031,123.389225132
4032,116.88402356799999
4033,107.950471171
4034,103.66829783600002
4035,86.02063305200001
4036,74.821646923
4037,58.283742874
4038,49.99592379
4039,56.243266518
4040,50.471380804000006
4041,55.454314681
4042,64.076286054
4043,92.105803724
4044,94.45251370899999
4045,94.500172495
4046,106.91828657099998
4047,110.994718558
4048,130.809159524
4049,134.043170826
4050,130.789594052
4051,131.840426093
4052,132.742915877
4053,131.999996783
4054,129.021250133
4055,122.49104560400002
4056,121.17141295500001
4057,107.36161003599999
4058,101.853207059
4059,85.728447705
4060,76.287642443
4061,56.540529315
4062,56.366470786
4063,48.821094096
4064,55.903221488999996
4065,49.797260794
4066,62.02555838699999
4067,82.051296533
4068,83.39998683099999
4069,81.17512397
4070,96.93354958399999
4071,106.99610928599999
4072,109.57851660800002
4073,115.902562338
4074,121.38495234300001
4075,125.71850206799999
4076,124.40609636900001
4077,119.68991186800001
4078,120.42087144800001
4079,116.546773112
4080,110.33329690100001
4081,106.45307595
4082,96.836840736
4083,76.92827915000001
4084,79.32119461799999
4085,71.4773705
4086,63.079783835
4087,64.316858524
4088,67.395723227
4089,62.969308016
4090,76.519913236
4091,85.992902731
4092,78.73209771500001
4093,85.00339473800001
4094,93.831033506
4095,96.444422083
4096,104.690781423
4097,103.873010404
4098,111.803479342
4099,110.232311732
4100,109.15820569700001
4101,109.35718061299998
4102,107.233352254
4103,106.89981189400001
4104,97.154401164
4105,96.43276677199998
4106,76.548181027
4107,76.161491275
4108,63.21388784300001
4109,51.885621885000006
4110,48.233564976000004
4111,47.739862556
4112,48.028196969999996
4113,47.89319780099999
4114,57.191418745
4115,78.593893413
4116,73.752542322
4117,83.11264115200001
4118,77.37789590099999
4119,96.318028395
4120,97.05512345999999
4121,107.72290968600001
4122,112.10504341999999
4123,111.09882939600001
4124,112.169963724
4125,116.36211645400002
4126,113.64141058999999
4127,102.257968664
4128,105.21550048
4129,83.59200793699999
4130,79.570273517
4131,75.729171313
4132,68.406995639
4133,59.4785614
4134,55.917128297000005
4135,56.56720342900001
4136,56.957190744
4137,57.331171493999996
4138,63.32174979199999
4139,70.808434014
4140,67.52462596299999
4141,77.611884725
4142,74.562111924
4143,81.204679136
4144,94.843476049
4145,107.850789324
4146,112.550201782
4147,115.06498433499999
4148,116.766743076
4149,118.084660063
4150,110.30478919899998
4151,104.76749598800001
4152,100.435813245
4153,96.032713113
4154,81.590219802
4155,70.185662904
4156,69.073550228
4157,64.065028881
4158,60.855277038
4159,58.540108446000005
4160,58.871072835999996
4161,58.518134126
4162,66.333580024
4163,69.413729314
4164,70.913650463
4165,78.54007160900001
4166,81.220520798
4167,101.828301434
4168,106.94814002799998
4169,117.48019575
4170,122.733001357
4171,124.05780458199999
4172,121.55836438200001
4173,121.13370932200002
4174,119.30488217800001
4175,115.591023093
4176,111.467073804
4177,90.992223893
4178,89.07997677099999
4179,83.511788314
4180,70.45500306
4181,60.693945897
4182,64.417452599
4183,59.777215996
4184,60.302341106
4185,62.150842021
4186,67.622764082
4187,75.613230735
4188,76.35346759499998
4189,77.373866143
4190,80.4683329
4191,100.860581529
4192,106.330822462
4193,115.95113874399999
4194,120.093205932
4195,119.28893125900001
4196,117.49784470499999
4197,113.79246009
4198,113.14359510300001
4199,109.99134016100001
4200,92.37257779199999
4201,90.01898902299999
4202,75.766769533
4203,74.202332083
4204,67.470784675
4205,62.422313517
4206,61.98118970299999
4207,61.552725972
4208,62.804682254999996
4209,63.286376626
4210,66.19974807599999
4211,74.867549572
4212,71.2044549
4213,73.88379865899999
4214,73.704439044
4215,92.083272811
4216,102.28209543999999
4217,114.28292132399999
4218,122.11972809699999
4219,126.480154033
4220,128.154144169
4221,125.6371466
4222,120.180605308
4223,118.709510797
4224,114.699631457
4225,100.42295974799998
4226,95.048536414
4227,77.43497538300001
4228,75.18598333
4229,63.164137819
4230,59.991954306000004
4231,62.563364899999996
4232,58.225957155
4233,58.788284037
4234,63.610365218
4235,68.282098209
4236,67.661999441
4237,70.523490672
4238,76.691133355
4239,95.515707049
4240,99.557011429
4241,111.205641163
4242,117.63498670599998
4243,123.92194399300001
4244,122.442635682
4245,122.217504063
4246,120.31297644
4247,118.63002363
4248,113.05137148899999
4249,108.27554243899999
4250,94.77217876899999
4251,82.59345522
4252,72.080544318
4253,68.338500927
4254,67.975106517
4255,63.39007151
4256,65.986695497
4257,62.45294031499999
4258,74.105703057
4259,78.065769135
4260,78.175356901
4261,82.07643618799999
4262,95.032690588
4263,104.99026818299998
4264,114.16353416499999
4265,121.309250691
4266,126.45026979800001
4267,129.839846825
4268,127.81471137599999
4269,126.95409742700002
4270,127.89086568699999
4271,117.809028332
4272,113.645336567
4273,111.07655836100002
4274,98.629661741
4275,81.40794596100001
4276,77.904641326
4277,67.08557497000001
4278,68.465842903
4279,62.070159973
4280,68.703069071
4281,66.431319628
4282,80.192227168
4283,90.340113854
4284,93.686661182
4285,96.071057563
4286,110.44329297300001
4287,119.11214852600001
4288,131.191957249
4289,142.30130935200003
4290,149.70576287
4291,153.477586279
4292,144.606390961
4293,142.193317555
4294,132.142552145
4295,128.093167437
4296,119.644983774
4297,102.400008358
4298,87.31910602100001
4299,85.811678034
4300,68.72696349200001
4301,64.778668829
4302,59.841906102
4303,62.455899311
4304,62.159279794
4305,60.89385390500001
4306,70.13994332899999
4307,80.702008478
4308,79.067192677
4309,81.68071831299999
4310,94.597282837
4311,110.150728348
4312,116.38086700099998
4313,122.32341266200001
4314,127.567940112
4315,127.25947821600002
4316,129.22855473100003
4317,123.143218526
4318,121.279186495
4319,119.260375498
4320,112.55612529500002
4321,96.98684770800001
4322,91.824648774
4323,81.731717471
4324,73.97102948
4325,63.214696735000004
4326,57.416017172
4327,61.141625055000006
4328,57.822599530999994
4329,60.804647511
4330,65.162642655
4331,74.84702409500001
4332,70.031929203
4333,79.517478349
4334,82.542686049
4335,97.41722382
4336,108.030133966
4337,122.653337246
4338,124.71272683299998
4339,125.124372244
4340,124.77205003799999
4341,122.777481208
4342,120.996953013
4343,116.56125105599999
4344,110.63374400700002
4345,95.353046
4346,89.09410256800001
4347,80.659851643
4348,72.39520955500001
4349,64.398061327
4350,60.223637562
4351,61.71479699700001
4352,59.306358668
4353,62.458284289999995
4354,68.307018262
4355,81.816777997
4356,76.790269912
4357,83.27233750199998
4358,94.952157275
4359,110.994510525
4360,117.484133007
4361,120.772503373
4362,124.59370125799998
4363,124.325456272
4364,121.83408796199998
4365,120.22808672099998
4366,115.66075348400001
4367,112.865003706
4368,103.66941380899999
4369,97.395863553
4370,81.999449943
4371,79.412333059
4372,74.985619426
4373,64.470776285
4374,62.738440846
4375,65.404565915
4376,62.318311569
4377,62.329231843
4378,70.985948089
4379,75.58472944100001
4380,73.173709335
4381,78.842747399
4382,86.216052545
4383,108.23977578499999
4384,114.50192965000001
4385,125.25300324399998
4386,133.99661624299998
4387,136.511711491
4388,132.814108846
4389,131.14655650100002
4390,127.73838150099999
4391,121.20648743699999
4392,114.25318670099999
4393,107.78263063099999
4394,88.191229558
4395,89.72874848299999
4396,75.797961943
4397,70.389902897
4398,62.688854402000004
4399,62.031794100999996
4400,64.79390571200001
4401,64.273096918
4402,68.280738646
4403,73.821222726
4404,71.417948846
4405,77.386416701
4406,87.928141234
4407,100.43493909899999
4408,110.09865749600002
4409,115.14591228600001
4410,125.761999974
4411,126.043661223
4412,122.291987361
4413,122.33738908499998
4414,121.500480662
4415,115.80907548200001
4416,109.571723535
4417,104.304492205
4418,90.521776652
4419,79.23680048700001
4420,76.659307602
4421,63.569058089
4422,64.483640083
4423,64.61391742299999
4424,65.41870869499999
4425,64.059233408
4426,69.57997486
4427,74.802568949
4428,72.41154122500001
4429,84.364493533
4430,82.155768013
4431,105.51324278799999
4432,107.311250008
4433,116.98509691199999
4434,126.42451894999999
4435,128.228153021
4436,124.59761075200001
4437,122.70151380799999
4438,117.044724625
4439,113.805284147
4440,111.899791811
4441,104.646166427
4442,96.510171781
4443,81.67269996
4444,78.14624631000001
4445,64.695919902
4446,66.29450077599999
4447,62.271329226000006
4448,66.357506066
4449,62.804625855999994
4450,77.345063
4451,79.42132129699999
4452,81.26791030999999
4453,86.239494856
4454,87.13932265199999
4455,109.940927159
4456,110.69384396200002
4457,115.19535220200001
4458,121.839706077
4459,131.82526374600002
4460,133.465507393
4461,132.382717267
4462,124.61851251799999
4463,121.22131168
4464,116.40746403
4465,102.550289069
4466,92.51642499200001
4467,86.75077656100001
4468,76.479370119
4469,68.770973541
4470,64.014488965
4471,65.214132483
4472,64.825714265
4473,64.74516797700001
4474,77.811651117
4475,81.147562643
4476,94.834568512
4477,97.057519926
4478,110.530667313
4479,118.67175067299999
4480,129.916435971
4481,134.640002731
4482,137.93355716399998
4483,134.020320897
4484,130.53963197700003
4485,132.68179154999999
4486,129.847160697
4487,125.918011194
4488,115.90019559299999
4489,108.596471771
4490,99.944106917
4491,89.859055549
4492,82.152686514
4493,63.120713245
4494,65.600180365
4495,68.136947877
4496,61.207815735
4497,66.64028988
4498,74.504775615
4499,78.3694877
4500,84.58042569300001
4501,83.483876174
4502,91.635391484
4503,109.332999593
4504,124.89881695600002
4505,134.42554403500003
4506,138.913732182
4507,143.32054269399998
4508,145.301787738
4509,140.448026904
4510,135.368309742
4511,124.49108576699999
4512,117.810908798
4513,106.910649697
4514,97.643196174
4515,97.82135776
4516,79.073778689
4517,71.748492162
4518,67.942694489
4519,68.055994002
4520,60.810769007
4521,64.571051259
4522,76.73961405200001
4523,84.84569055700001
4524,87.21625930299999
4525,90.256645619
4526,103.78740835900001
4527,116.002685428
4528,131.01935268
4529,135.771172653
4530,138.591718323
4531,139.775562409
4532,139.558032997
4533,136.220321901
4534,136.43139720000002
4535,131.83550155400002
4536,125.54411267399999
4537,115.69177637599999
4538,106.356605901
4539,97.295744032
4540,88.86734286099998
4541,67.807670359
4542,76.952624622
4543,62.958694613999995
4544,61.102871772
4545,67.938626022
4546,71.406471909
4547,88.618074041
4548,85.44812201799999
4549,89.933884226
4550,106.88121438299999
4551,118.46000374100001
4552,126.589050775
4553,134.197457684
4554,140.344989422
4555,142.23677863
4556,145.990006327
4557,140.976644398
4558,137.555115581
4559,125.78179692900001
4560,119.090633286
4561,103.615115883
4562,103.254862492
4563,87.16812404599999
4564,80.545408374
4565,70.156809502
4566,65.791845298
4567,70.21067584
4568,62.751245173
4569,65.311105672
4570,76.159502015
4571,75.46049452
4572,80.139810757
4573,79.02332434600001
4574,87.394822848
4575,109.96710933399999
4576,110.20693949799998
4577,119.03943401699999
4578,129.30008686600002
4579,125.61332610499998
4580,126.77523243499999
4581,126.446200022
4582,122.456667073
4583,115.682537629
4584,110.23545376200002
4585,107.034565069
4586,90.01722017
4587,85.13380721099999
4588,71.25503108
4589,71.44374810800001
4590,63.125957285
4591,60.48971042999999
4592,66.615362548
4593,61.637501484
4594,66.913766393
4595,76.22439013299999
4596,69.875545776
4597,75.238305991
4598,80.999312642
4599,90.814731479
4600,107.28490685900002
4601,108.239677603
4602,114.59779037300001
4603,115.244605994
4604,114.389531479
4605,116.23603764700002
4606,113.830154652
4607,107.00254378400001
4608,106.329629952
4609,98.05759540700001
4610,82.638868001
4611,77.06492144100001
4612,69.270643261
4613,51.196558055
4614,52.328503349
4615,47.802854631
4616,49.317801806
4617,49.136309179
4618,60.521362156
4619,75.31442228099999
4620,74.198127454
4621,82.65595537899999
4622,76.328840981
4623,111.43486858
4624,108.86622334200001
4625,116.184656033
4626,126.782213466
4627,129.700801972
4628,129.535849448
4629,123.82144368800002
4630,128.07912993
4631,118.10863638900001
4632,108.495029219
4633,96.59939960100002
4634,90.65699404600001
4635,83.39243644199999
4636,68.54654404600001
4637,54.032739648
4638,48.597057902
4639,49.84704223899999
4640,49.75766188000001
4641,51.83265278099999
4642,61.15912711399999
4643,76.879642729
4644,77.017812075
4645,79.510137019
4646,84.796737193
4647,98.948161013
4648,108.537052528
4649,112.79261232000002
4650,116.09152211099999
4651,119.17995226900001
4652,124.839165686
4653,125.50091230200002
4654,123.3640852
4655,120.5678966
4656,113.81166435
4657,107.020503258
4658,89.822827108
4659,83.196233286
4660,69.653874707
4661,50.578959291
4662,52.456507144
4663,52.38257722
4664,51.190804248
4665,53.56655338
4666,59.9042773
4667,67.497885376
4668,61.844770972
4669,61.719826284
4670,66.732327523
4671,78.51364958
4672,78.757616049
4673,87.938751457
4674,86.34075867899999
4675,87.51113583099999
4676,90.257909304
4677,90.499125256
4678,87.592836623
4679,89.134922759
4680,91.596019287
4681,83.174338842
4682,85.049081802
4683,76.67319297899999
4684,66.865351448
4685,69.935868262
4686,68.37000907000001
4687,58.013858513
4688,65.64962638
4689,66.867761551
4690,53.294306885000005
4691,51.884324859
4692,59.95491713700001
4693,54.061583466
4694,50.430905167999995
4695,48.844338017
4696,54.618963426
4697,47.952269377
4698,57.331804514
4699,46.909320952
4700,50.663225953
4701,54.87594987000001
4702,53.293470396000004
4703,53.834176066
4704,72.542031354
4705,75.594700037
4706,97.62146913699999
4707,82.749805344
4708,75.57356871599998
4709,73.282623659
4710,82.422145723
4711,99.334546698
4712,79.35673308599999
4713,83.287415049
4714,100.389663466
4715,111.333230264
4716,111.87568785
4717,108.99085784200001
4718,112.69782783
4719,119.45775319099998
4720,119.34991289700002
4721,121.58869791800001
4722,121.202200423
4723,115.46457672800001
4724,112.46507120300001
4725,114.871718177
4726,114.879183541
4727,119.32937289399999
4728,118.272717956
4729,114.926956667
4730,115.425231231
4731,110.79137993799999
4732,101.622717865
4733,107.190285516
4734,82.244111306
4735,83.33047009600001
4736,97.30640966899999
4737,83.788203193
4738,69.828626053
4739,71.739232074
4740,60.816150138000005
4741,53.298406247
4742,54.616044994999996
4743,52.993542264
4744,56.298153227
4745,51.423314519
4746,47.989215628
4747,51.79936046
4748,56.596540278
4749,49.44999159300001
4750,51.950650937
4751,56.061558971
4752,71.885302127
4753,72.96872885900001
4754,84.45485081400001
4755,89.03419019
4756,73.37464988800001
4757,75.03569103199999
4758,93.11166812399999
4759,92.628098969
4760,99.735733038
4761,106.892903811
4762,110.90473510800001
4763,109.927942283
4764,120.514317282
4765,123.21708583899999
4766,125.531087422
4767,129.849436051
4768,130.282783759
4769,133.441158301
4770,141.085204855
4771,135.777078649
4772,146.335792547
4773,137.936867724
4774,133.033926501
4775,135.413946157
4776,128.53211404799998
4777,122.995871314
4778,125.177528397
4779,117.57817746200001
4780,117.282125719
4781,110.012163763
4782,110.60563065199999
4783,112.74879851399999
4784,100.485260084
4785,89.78205174600001
4786,98.01814014600001
4787,96.766715469
4788,72.411920493
4789,55.863031566
4790,56.505473683000005
4791,63.065640392
4792,52.96957595000001
4793,49.336298591
4794,58.64138597899999
4795,55.396624809
4796,52.59294261
4797,49.772086576999996
4798,59.18436462700001
4799,56.614634401
4800,77.30621756199999
4801,75.550008139
4802,84.51472159399998
4803,91.621353407
4804,83.175828585
4805,72.962028334
4806,89.088711924
4807,83.868986784
4808,98.66485835300001
4809,104.872286819
4810,91.32063974300002
4811,114.56427855800001
4812,110.243523185
4813,114.192641085
4814,120.215537257
4815,123.85421694799999
4816,129.153764809
4817,134.33646978299998
4818,127.358059311
4819,129.244882292
4820,132.239121337
4821,128.676684446
4822,131.74505669299998
4823,126.36592621999999
4824,127.176812533
4825,123.860480559
4826,120.97655684300001
4827,120.40103442600001
4828,116.973406971
4829,111.44311036499998
4830,112.10292771
4831,102.55983861499999
4832,91.263019628
4833,90.51886619
4834,89.54804273100001
4835,79.36073233
4836,64.260488632
4837,65.364288983
4838,54.443124177
4839,53.251172362
4840,56.552766448
4841,58.72926009100001
4842,49.983014051000005
4843,50.90514130300001
4844,55.351536102
4845,50.367407754
4846,50.904274528
4847,58.718542652
4848,66.87105477899999
4849,69.329154149
4850,81.03637041100001
4851,75.829473982
4852,65.85093011500001
4853,80.291100868
4854,97.59059865399999
4855,88.915362605
4856,86.54153210199999
4857,105.16025370700001
4858,106.940757172
4859,112.028977875
4860,113.483869556
4861,107.324072011
4862,113.36964751900001
4863,114.752630125
4864,112.110872572
4865,117.342462723
4866,113.840684731
4867,111.295442473
4868,117.035819602
4869,111.849830342
4870,112.334239793
4871,116.932542645
4872,108.152611919
4873,107.67115725
4874,108.565110393
4875,107.02186574100001
4876,97.097811531
4877,95.745193614
4878,96.380468678
4879,93.32308037
4880,83.22477324300002
4881,76.204841316
4882,71.302388732
4883,66.91143536899999
4884,68.227674068
4885,58.682726087000006
4886,54.174185988
4887,51.657433748
4888,54.641761553
4889,60.29450023
4890,52.045584623
4891,48.090845056
4892,51.561188577
4893,50.985158993
4894,61.050266042000004
4895,52.431700238999994
4896,63.475341567
4897,68.13158924
4898,77.768217577
4899,84.829587718
4900,69.035564663
4901,72.839323295
4902,86.185874715
4903,82.39667858299998
4904,83.286078459
4905,99.931194315
4906,100.756258019
4907,101.391689308
4908,106.603994623
4909,110.73434818800001
4910,155.229481822
4911,151.343475708
4912,145.59008061699998
4913,141.152240169
4914,132.194625852
4915,125.62174796800002
4916,112.86640263499999
4917,102.820112265
4918,93.278107441
4919,83.33868969
4920,72.792522167
4921,63.367467133999995
4922,60.319005259
4923,60.084664098000005
4924,56.134928581
4925,58.30582265
4926,65.322905608
4927,82.798968284
4928,72.221124642
4929,79.846367786
4930,92.43571198800001
4931,112.381009586
4932,121.12134909299999
4933,130.192726609
4934,143.082742693
4935,137.062584054
4936,140.269584789
4937,140.63889397
4938,142.034130337
4939,133.056372281
4940,121.126705999
4941,109.935670528
4942,104.634555645
4943,75.667795818
4944,75.96551481
4945,51.564807037
4946,56.038268808
4947,54.03523391499999
4948,52.05177802
4949,55.891527141
4950,69.55846793399999
4951,81.63057229200001
4952,83.52676398999999
4953,83.09930848799999
4954,99.984661098
4955,109.059108375
4956,132.44675434100003
4957,143.056657798
4958,140.330104469
4959,140.371003748
4960,135.871607425
4961,133.517978788
4962,127.725350378
4963,121.013442511
4964,117.90623891199999
4965,106.924840605
4966,99.935963246
4967,84.15185801999999
4968,74.153004794
4969,52.661113682
4970,58.418565214
4971,54.270329391
4972,51.20062976700001
4973,57.186483116
4974,63.024525772000004
4975,81.947859411
4976,89.55120832099999
4977,81.377602766
4978,100.974179276
4979,107.49463369099998
4980,120.03766691999999
4981,122.438070179
4982,121.349080684
4983,124.325762281
4984,126.88067161699999
4985,125.26864957500001
4986,120.278449661
4987,111.378859766
4988,111.17119371800001
4989,104.86779107199999
4990,92.011935156
4991,93.71899637
4992,72.589553899
4993,64.292236806
4994,63.43219346000001
4995,61.88918068700001
4996,62.273727212000004
4997,62.67836888
4998,70.2891416
4999,81.63868809699999
5000,88.612766448
5001,85.920725886
5002,101.785054931
5003,110.132638582
5004,116.57125092300001
5005,121.47794938400001
5006,125.638631116
5007,125.94837714499998
5008,125.71284391
5009,123.474827775
5010,115.18748176300002
5011,107.45214689099998
5012,107.93221438200001
5013,93.537396974
5014,93.933905791
5015,81.50796300900001
5016,79.000609456
5017,62.66905610800001
5018,68.865492593
5019,61.850983676
5020,65.96090853800001
5021,60.312914070000005
5022,72.43595103199999
5023,84.78259841399999
5024,78.98038253200001
5025,81.739621821
5026,88.63246276999999
5027,97.10539145399999
5028,105.339134984
5029,112.54614526799999
5030,115.977876701
5031,119.325411589
5032,117.87030373000002
5033,117.73884457
5034,113.038188048
5035,106.300013755
5036,103.313709797
5037,101.98566478800001
5038,85.51410356200002
5039,80.31638265000001
5040,65.63631242100001
5041,56.815613691
5042,54.847898183
5043,60.71143044
5044,59.341271647
5045,63.55971535900001
5046,62.975965113
5047,75.74415584900001
5048,72.406935401
5049,73.55959906999999
5050,81.878152468
5051,86.455005614
5052,96.185815931
5053,102.82134461500002
5054,105.050814961
5055,109.08967206300001
5056,112.539804497
5057,111.247625064
5058,106.192023372
5059,98.57879321699998
5060,86.68192246400001
5061,82.90424351300001
5062,67.64776215
5063,62.730177788999995
5064,57.25916219
5065,60.973730334
5066,52.15345711100001
5067,53.930209129
5068,52.841235315000006
5069,52.93124161
5070,64.73338031200001
5071,91.319144535
5072,92.437987988
5073,96.320871181
5074,91.676450025
5075,118.428583272
5076,119.51869701800001
5077,131.642786494
5078,138.855577717
5079,143.04699791
5080,145.126167903
5081,144.714075922
5082,137.966490273
5083,125.68348326099999
5084,122.28517842799998
5085,115.35015738199999
5086,108.61658645600001
5087,92.129139606
5088,83.36808518000001
5089,55.871648881
5090,56.761092012999995
5091,53.282942418
5092,54.61290139
5093,54.163838095
5094,63.448517499
5095,84.247384818
5096,76.693013909
5097,93.10922801499999
5098,101.820793168
5099,109.777055392
5100,131.921781305
5101,137.490466131
5102,144.91882825399998
5103,139.472399726
5104,137.274082062
5105,129.114424467
5106,120.71005464699999
5107,121.89364124
5108,114.061650279
5109,103.268288507
5110,100.729907902
5111,73.90298733399999
5112,73.737046569
5113,64.070496388
5114,60.26608633800001
5115,63.418591256000006
5116,58.648697203
5117,62.586592497
5118,66.126032957
5119,76.643230657
5120,75.425231531
5121,80.599870219
5122,88.52369624
5123,100.48931479899998
5124,105.09316409499999
5125,117.08294249400001
5126,117.41047287399999
5127,119.835231663
5128,123.43284583000002
5129,122.253442408
5130,118.739864482
5131,118.490139621
5132,113.97969174199999
5133,93.14546135
5134,96.619281355
5135,80.652424619
5136,73.265463891
5137,63.603248512
5138,61.79938228499999
5139,57.592148882000004
5140,60.764547614
5141,60.285736559
5142,67.420657451
5143,73.364051666
5144,70.36002226
5145,80.97428847799999
5146,83.598961593
5147,108.900076637
5148,106.63043915600001
5149,116.934986363
5150,121.37710237599998
5151,127.93331493100001
5152,126.45856214599999
